title,artist,query,spotify_id
On My Mind,Ellie Goulding,artist:ellie track:on my mind,4nS1sut0R2mgmFitKIShVe
Confident,Demi Lovato,artist:demi track:confident,0Mn3amMRMoabaoTf1Publ4
Stay A Little Longer,Brothers Osborne,artist:brothers track:stay a little longer,6rqxivjFHp8K0yMiefG56g
All I Ask,Adele,artist:adele track:all i ask,1wMALZpuqAy7amQsFBWQ8m
Good To Be Alive (Hallelujah),Andy Grammer,artist:andy track:good to be alive ,3gHc5XTAywdFQUsHS6DD7G
Bang My Head,David Guetta Featuring Sia & Fetty Wap,artist:david track:bang my head,53Y0kdCa1CZ9gRqEuknfwy
Irresistible,Fall Out Boy,artist:fall track:irresistible,3Y3gChJoEUTqrtuqJCIPQk
Do It Like Me,DLOW,artist:dlow track:do it like me,0z9hbAY5d0RhmvZr3DWMPK
Dessert,Dawin,artist:dawin track:dessert,0mxoXsr14ILAYcXZBMJcOs
Watch Me,Silento,artist:silento track:watch me,5RIVoVdkDLEygELLCniZFr
Fly S**t Only,Future,artist:future track:fly st only,
Bake Sale,Wiz Khalifa Featuring Travi$ Scott,artist:wiz track:bake sale,0tPShxf8VJUH6RBDEP3tVB
Die A Happy Man,Nelly,artist:nelly track:die a happy man,1mExCoXAGKI6abLGXoG7O3
WTF (Where They From),Missy Elliott Featuring Pharrell Williams,artist:missy track:wtf ,7IAa7vUJ11STN7le8XaxsH
Whisper,Chase Rice,artist:chase track:whisper,6EdSZmWCQJfO8T66x9VCID
The Fix,Nelly Featuring Jeremih,artist:nelly track:the fix,33QRsLBBdWDYgCZfWEZqR6
No Role Modelz,J. Cole,artist:j. track:no role modelz,62vpWI1CHwFy7tMIcSStl8
Again,Fetty Wap,artist:fetty track:again,3ESSGgWzRf1xvP7G5hHMhB
Big Rings,Drake & Future,artist:drake track:big rings,7jslhIiELQkgW9IHeYNOWE
Country Nation,Brad Paisley,artist:brad track:country nation,4yL5WpJZmoxAV4udhE55VY
Back Up,DeJ Loaf Featuring Big Sean,artist:dej track:back up,0sr5LOMv4x0jmTYfe6oOvP
Jam,"Kevin Gates Featuring Trey Songz, Ty Dolla $ign & Jamie Foxx",artist:kevin track:jam,2IAaBzOLUtr2hqcwOItFWJ
Alive,Sia,artist:sia track:alive,25R5Tdr4K7ENb6umHzdCXn
Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign,artist:big track:play no games,3rsOs39rDAYxIOrDTHAgR9
I Got The Boy,Jana Kramer,artist:jana track:i got the boy,6VZCuvHwk3xmjwgKga0bNi
Mr. Misunderstood,Eric Church ,artist:eric track:mr. misunderstood,79dlQxvdsCDApoM8XChkpy
Focus,Ariana Grande,artist:ariana track:focus,1cdzfFjEbUbgTm5nv3FgXR
Gonna Know We Were Here,Jason Aldean,artist:jason track:gonna know we were here,
Emperor's New Clothes,Panic! At The Disco,artist:panic! track:emperor's new clothes,3px2rAPu74ltbkf9eZsZ8h
Bottom Of The Bottle,Curren$Y Featuring August Alsina & Lil Wayne,artist:curren$y track:bottom of the bottle,4WC72P8F0CnYmqoPYQ7JDD
Locked Away,R. City Featuring Adam Levine,artist:r. track:locked away,0sQLhT32E9ZG2zn5iYR6nN
I'll Show You,Justin Bieber,artist:justin track:i'll show you,0SNIAtRCPVVLoGEPcuHSIc
New Americana,Halsey,artist:halsey track:new americana,6Xs7OKt6i0Ddq8B4M5Dgvr
Death Of A Bachelor,Panic! At The Disco,artist:panic! track:death of a bachelor,1BECwm5qkaBwlbfo4kpYx8
Lay It All On Me,Rudimental Featuring Ed Sheeran,artist:rudimental track:lay it all on me,0vbbhcA6okLzvsy6WSTlLg
Right Hand,Drake,artist:drake track:right hand,3lSR267IJfT54p0Gfuw7mi
Come Get Her,Rae Sremmurd,artist:rae track:come get her,1Ser4X0TKttOvo8bgdytTP
Lean & Dabb,iLoveMemphis,artist:ilovememphis track:lean & dabb,3anp5nvmUKwMBEIEL1sPHR
Ginza,J Balvin,artist:j track:ginza,2C2TGgFzrTRIOdQS1vUN5h
Trap Queen,Fetty Wap,artist:fetty track:trap queen,2d8JP84HNLKhmd6IYOoupQ
Lazarus,David Bowie,artist:david track:lazarus,3Vn9oCZbdI1EMO7jxdz2Rc
Space Oddity,David Bowie,artist:david track:space oddity,72Z17vmmeQKAg8bptWvpVG
Under Pressure,Queen & David Bowie,artist:queen track:under pressure,11IzgLRXV7Cgek3tEgGgjw
Blackstar,David Bowie,artist:david track:blackstar,0Fao855T3klV3REFRFHRF3
Used To Love You,Gwen Stefani,artist:gwen track:used to love you,7dhB1xznh2bbCWrFjCSH5x
Gonna,Blake Shelton,artist:blake track:gonna,57gS5wJqIH6sbtBIIiioNY
RGF Island,Fetty Wap,artist:fetty track:rgf island,1iuljeYz6ZG3GTJOZZkoer
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,artist:ty track:blase,5suEtW2DUAfvroohjzgatb
Where Ya At,Future Featuring Drake,artist:future track:where ya at,5nN8BwAQDJDguq7Dpd3JQQ
Where Are U Now,Skrillex & Diplo With Justin Bieber,artist:skrillex track:where are u now,66hayvUbTotekKU3H4ta1f
Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",artist:macklemore track:downtown,5pfJsMwoRYKampPay8amX0
Top Of The World,Tim McGraw,artist:tim track:top of the world,4pdoeoOQSu6DNznlfNc5FP
Smoke Break,Carrie Underwood,artist:carrie track:smoke break,46W2wkCzFerbeQbNz3EIaa
Hit The Quan,iLoveMemphis,artist:ilovememphis track:hit the quan,4OjuzM3rTWp3q60mEldNSF
Burning House,Cam,artist:cam track:burning house,2zhk0kypGeOPsaaZcjyc14
Purpose,Justin Bieber,artist:justin track:purpose,2IjyFRCRn8x1bEquOM3vxg
Liquor,Chris Brown,artist:chris track:liquor,5u7o3wXWJI7AN1b9KIf3m8
Stick Talk,Future,artist:future track:stick talk,20fAoPjfYltmd3K3bO7gbt
The Feeling,Justin Bieber Featuring Halsey,artist:justin track:the feeling,7E390nZTMqEbrNC1TmHd42
Zero,Chris Brown,artist:chris track:zero,3wrP2GVxWH8VpHPOsKhYgz
Jugg,Fetty Wap Featuring Monty,artist:fetty track:jugg,0W1OeXDPntUH0BeyJtE9UM
Hallelujah,Lindsey Stirling,artist:lindsey track:hallelujah,0GhuwiwcAuw3zU5QHCmBiP
Little More (Royalty),Chris Brown,artist:chris track:little more ,4lvQiZUhHgG8Oldd8S97hd
Mary Did You Know,Jordan Smith,artist:jordan track:mary did you know,0Mfbc7b4veAMEiWOffph5q
Good For You,Selena Gomez Featuring A$AP Rocky,artist:selena track:good for you,578Eooad7oUyn4stovZiPg
Cheerleader,OMI,artist:omi track:cheerleader,023OVLNzXhX0j7CxswUt6D
Drag Me Down,One Direction,artist:one track:drag me down,2K87XMYnUMqLcX3zvtAF4G
Burning House,Emily Ann Roberts,artist:emily track:burning house,4hgrcrkcaHtsdKU35RZyn6
Climb Every Mountain,Jordan Smith,artist:jordan track:climb every mountain,6GtMaEfcLyzwfglzSlqzyX
Back To Back,Drake,artist:drake track:back to back,5lFDtgWsjRJu8fPOAyJIAK
Nothin' Like You,Dan + Shay,artist:dan track:nothin' like you,4W38RXuQNuoTSwVsQA1OGC
Strip It Down,Luke Bryan,artist:luke track:strip it down,5XFu5S1vBY7sNHlheCapOz
God Only Knows,Jordan Smith & Adam Levine,artist:jordan track:god only knows,26BvbgWisvyequ09r52TDA
Somebody To Love,Jordan Smith,artist:jordan track:somebody to love,3RWzLyBUqoBSX4jTAHo4TP
Renegades,X Ambassadors,artist:x track:renegades,0fYVliAYKHuPmECRs1pbRf
Mark My Words,Justin Bieber,artist:justin track:mark my words,2SnNaoNhMjC1WRMTWD8qTX
Already Callin' You Mine,Parmalee,artist:parmalee track:already callin' you mine,3jSyE8r8vgg8fmwojoMzql
Random,G-Eazy,artist:g-eazy track:random,422lAAWQO9TqL1LxIPdhOn
No Pressure,Justin Bieber Featuring Big Sean,artist:justin track:no pressure,23UV8pJEvRnAZd6ZAXBC0H
Sorry,Rick Ross Featuring Chris Brown,artist:rick track:sorry,6adehXz8vMUmXWJhEIdE6e
Drifting,G-Eazy Featuring Chris Brown & Tory Lanez,artist:g-eazy track:drifting,5sv4LTz8qayQYnXlzaxg2x
My Way,Fetty Wap Featuring Monty,artist:fetty track:my way,1WoOzgvz6CgH4pX6a1RKGp
I'm Comin' Over,Chris Young,artist:chris track:i'm comin' over,0H04yVa3DJxoXbLBpAb7iV
Photograph,Ed Sheeran,artist:ed track:photograph,1HNkqx9Ahdgi1Ixy2xkKkL
How Deep Is Your Love,Calvin Harris & Disciples,artist:calvin track:how deep is your love,22mek4IiqubGD9ctzxc69s
Hallelujah,Jordan Smith,artist:jordan track:hallelujah,3LLYIitFpZSmXY95rQxw0E
No Sense,Justin Bieber Featuring Travi$ Scott,artist:justin track:no sense,5L9WFUodzACitS1TiGm7Mi
I'd Just Love To Lay You Down,Barrett Baber,artist:barrett track:i'd just love to lay you down,31mfhAKOC4q1qSUl8YqiIh
Daddy,PSY Featuring CL ,artist:psy track:daddy,4fAvxYyU2u4fAJ0dmUsKfw
Girls Just Want To Have Fun,Madi Davis,artist:madi track:girls just want to have fun,62gFelpaDV9TPR4AybUfjK
Let Me See Ya Girl,Cole Swindell,artist:cole track:let me see ya girl,3y1t2sEahs8idFz2tiYNPO
Remedy,Adele,artist:adele track:remedy,7GgQi7JTG4b6J4iEF4RTjF
Life Is Worth Living,Justin Bieber,artist:justin track:life is worth living,4yWCzA44dQyp0SoeM81bUb
Love Myself,Hailee Steinfeld,artist:hailee track:love myself,36phXHOKx8rO7CMp2vNX4x
Rich $ex,Future,artist:future track:rich $ex,2onCHFrhTinyUc6OawwU4Z
Great Is Thy Faithfulness,Jordan Smith,artist:jordan track:great is thy faithfulness,0wIXZ4dPhQn1GYQBSC1Pkh
Break Up With Him,Old Dominion,artist:old track:break up with him,5ZManJDV3CexO66nRCkdiV
Children,Justin Bieber,artist:justin track:children,7sK3nu6yk8urQ44ouEB7Au
Been You,Justin Bieber,artist:justin track:been you,6gcA4zzG6FnMEgPSDKbAMs
If I Could Fly,One Direction,artist:one track:if i could fly,5CRVwXGikmqzoRO6q7FeAg
Olivia,One Direction,artist:one track:olivia,5dONhl6aXFuN86UBdayF6W
We Are,Justin Bieber Featuring Nas,artist:justin track:we are,1m6FkAtWVloxIRHKl7pBDP
Get Used To It,Justin Bieber,artist:justin track:get used to it,4AMnUGvZUVJgDuY7rOPzUZ
A.M.,One Direction,artist:one track:a.m.,5omYVLodGmaxnhua99xIE8
Temporary Fix,One Direction,artist:one track:temporary fix,2Xcvt8NRLw0xbB3ClfW8MI
Trust,Justin Bieber,artist:justin track:trust,00IH8ZjI9ZGB51WRX1Oesj
Never Enough,One Direction,artist:one track:never enough,7rdP71W8x4UbJ0KAKBACbo
Shut Up And Dance,WALK THE MOON,artist:walk track:shut up and dance,4kbj5MwxO1bq9wjT5g9HaA
Thinking Out Loud,Ed Sheeran,artist:ed track:thinking out loud,34gCuhDGsG4bRPIf9bb02f
Fight Song,Rachel Platten,artist:rachel track:fight song,37f4ITSlgPX81ad2EvmVQr
Writing's On The Wall,Sam Smith,artist:sam track:writing's on the wall,1PWnAEQcbwQwK759otUbta
Anything Goes,Florida Georgia Line,artist:florida track:anything goes,46ZfPS5VpSQVU5gb82hg3K
Cool For The Summer,Demi Lovato,artist:demi track:cool for the summer,2zFF6jG5hQArbzcXz3KUWk
Comfortable,K Camp,artist:k track:comfortable,2BqQQXuBOuhaWeUP7okEx0
Save It For A Rainy Day,Kenny Chesney,artist:kenny track:save it for a rainy day,6wfTb2he5ANMQSFnlamnyi
Diamonds Dancing,Drake & Future,artist:drake track:diamonds dancing,2AGottAzfC8bHzF7kEJ3Wa
Traveller,Chris Stapleton,artist:chris track:traveller,178OI1A3qjROeFeh8lmNwW
Halo,Jordan Smith,artist:jordan track:halo,7DThz7qoNx3WWQJgEipP7W
Hold My Hand,Jess Glynne,artist:jess track:hold my hand,1i1rNVtxbE7rdFfpHuNq2j
Levels,Nick Jonas,artist:nick track:levels,6pf9datdAtxQj4EU8UYHSx
Thriller,Michael Jackson,artist:michael track:thriller,3S2R0EVwBSAVMd5UMgKTL0
Want To Want Me,Jason Derulo,artist:jason track:want to want me,7oGZAicScQt96OAW4AruYy
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,artist:meek track:all eyes on you,0hy1SOTEn9ifXTzOwnCwEr
Scholarships,Drake & Future,artist:drake track:scholarships,0B5OTb36fzLayn6XQHg5A1
Digital Dash,Drake & Future,artist:drake track:digital dash,0GR7iJLhj80KD5LkA14ZRn
Sugar,Maroon 5,artist:maroon track:sugar,2iuZJX9X9P0GKaE93xcPjk
Marvin Gaye,Charlie Puth Featuring Meghan Trainor,artist:charlie track:marvin gaye,6ukMqDxnOPOgoHdak7Kyp3
Home,One Direction,artist:one track:home,0uZzdkuzJEjFzaRR2HQ5mj
Used To Love You Sober,Kane Brown,artist:kane track:used to love you sober,6V3wTb4VVDWRw3YEDgc6Py
Gonna Wanna Tonight,Chase Rice,artist:chase track:gonna wanna tonight,6C2XDnr9B6obGMVhHS1Nmo
Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,artist:lil track:nothing but trouble ,7rdjfrTBMNt3KaaGvSv3YG
Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,artist:major track:powerful,37jalmkAdkohJQj98FGU7r
100,The Game Featuring Drake,artist:  track:100,6eCfNFXLyuj4oy1AtnbEoM
Flex (Ooh Ooh Ooh),Rich Homie Quan,artist:rich track:flex ,2LLFl56eIFGFlnrplUC26f
Worth It,Fifth Harmony Featuring Kid Ink,artist:fifth track:worth it,41Fflg7qHiVOD6dEPvsCzO
Lose My Mind,Brett Eldredge,artist:brett track:lose my mind,0dwudL6pM7zLO7MSUxMUYd
This Could Be Us,Rae Sremmurd,artist:rae track:this could be us,4jTiyLlOJVJj3mCr7yfPQD
"John Cougar, John Deere, John 3:16",Keith Urban,"artist:keith track:john cougar, john deere, john 3:16",1MLiJQozVUdCCNudp1cDbn
Live From The Gutter,Drake & Future,artist:drake track:live from the gutter,2uTG00P1DkhB97pdITkl2O
I'm The Plug,Drake & Future,artist:drake track:i'm the plug,6bqtKURdSWkInAJHDkuaL0
Can't Sleep Love,Pentatonix,artist:pentatonix track:can't sleep love,1klGbW5a9qTBFUjFfddbmU
Earned It (Fifty Shades Of Grey),The Weeknd,artist:  track:earned it ,
Bad Blood,Taylor Swift Featuring Kendrick Lamar,artist:taylor track:bad blood,273dCMFseLcVsoSWx59IoE
El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,artist:nicky track:el perdon ,7qCAVkHWZkF44OzOUKf8Cr
House Party,Sam Hunt,artist:sam track:house party,1TwLKNsCnhi1HxbIi4bAW0
Fly,Maddie & Tae,artist:maddie track:fly,1ewLdzcpSQkU9wpFdqFauw
Change Locations,Drake & Future,artist:drake track:change locations,4gowy3WT6D1yhMLgRBlf9C
Love Me,The 1975,artist:  track:love me,468SYNbK4583nkLDYOjxsI
Uma Thurman,Fall Out Boy,artist:fall track:uma thurman,5PUawWFG1oIS2NwEcyHaCr
Planez,Jeremih Featuring J. Cole,artist:jeremih track:planez,08zJpaUQVi9FrKv2e32Bah
Buy Me A Boat,Chris Janson,artist:chris track:buy me a boat,6y35xDJFzpy1FIa6qCMA59
Plastic Bag,Drake & Future,artist:drake track:plastic bag,76kyKtPLsFbQkdQ86QrkF4
Jersey,Future,artist:future track:jersey,2ACys0pX0SjmpQmQWzp7wt
Cecilia And The Satellite,Andrew McMahon In The Wilderness,artist:andrew track:cecilia and the satellite,1MSM3Fo2fvnwVqMcz8Jhjq
Ghost Town,Adam Lambert,artist:adam track:ghost town,44aN5xKL3kGHvQ5bXVk6B8
Hold Each Other,A Great Big World Featuring FUTURISTIC,artist:a track:hold each other,1qHiDbTJI7GB62W3BBFigx
Infinity,One Direction,artist:one track:infinity,6N5xh0tYYLTQRiCCaNbAUt
Black Magic,Little Mix,artist:little track:black magic,5y6pj7OeBFF0CVgZKhRbOG
30 For 30 Freestyle,Drake,artist:drake track:30 for 30 freestyle,1DmnEYXa4WfbdhAPwNzgD8
Kick The Dust Up,Luke Bryan,artist:luke track:kick the dust up,5g15o2Sm55Hn9ShK5yEXgp
Classic Man,Jidenna Featuring Roman GianArthur,artist:jidenna track:classic man,3G7XYAwtxtoGK7fAm4IlD9
"Honey, I'm Good.",Andy Grammer,"artist:andy track:honey, i'm good.",4MflGTO2ZTcSQ12bWcyRgI
Crash And Burn,Thomas Rhett,artist:thomas track:crash and burn,2Fk0WwAqTBesLtKg97nojy
Runnin' (Lose It All),Naughty Boy Featuring Beyonce & Arrow Benjamin,artist:naughty track:runnin' ,5yZvaUVyuXfSVUaMumFi6l
"I Don't Like It, I Love It",Flo Rida Featuring Robin Thicke & Verdine White,"artist:flo track:i don't like it, i love it",2S5LNtRVRPbXk01yRQ14sZ
Alright,Kendrick Lamar,artist:kendrick track:alright,3iVcZ5G6tvkXZkZKlMpIUs
R.I.C.O.,Meek Mill Featuring Drake,artist:meek track:r.i.c.o.,0Y0TOsE1q11qgbi7c5WZsG
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,artist:omarion track:post to be,0fgZUSa7D7aVvv3GfO0A1n
Tell Your Friends,The Weeknd,artist:  track:tell your friends,
Hell Of A Night,Dustin Lynch,artist:dustin track:hell of a night,4x7Di9FZJXJoxHjLxjImmp
She's Kinda Hot,5 Seconds Of Summer,artist:5 track:she's kinda hot,5fsQSDifYpjfbCqvZKPVBj
About You,Trey Songz,artist:trey track:about you,2ssYQKMqVUkoQgi02PmDPB
Real Life,Jake Owen,artist:jake track:real life,5NUvj4WX2tAQGxOF4CWJ7I
Should've Been Us,Tori Kelly,artist:tori track:should've been us,5SUKnxEQaFFeudmI4qYLd9
Firestone,Kygo Featuring Conrad,artist:kygo track:firestone,1I8tHoNBFTuoJAlh4hfVVE
Loving You Easy,Zac Brown Band,artist:zac track:loving you easy,69XcvSymPaTke2Qb6f3W6P
Prisoner,The Weeknd Featuring Lana Del Rey,artist:  track:prisoner,
Dark Times,The Weeknd Featuring Ed Sheeran,artist:  track:dark times,
Beautiful Now,Zedd Featuring Jon Bellion,artist:zedd track:beautiful now,2ISSQPb9LHHiV6ng2NXosL
Real Life,The Weeknd,artist:  track:real life,2nfq1aVmmQUAA78faSbBLX
Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",artist:dove track:rotten to the core,2bNxCVI4Fub8BAwr0CQDyd
Burn Slow,Wiz Khalifa Featuring Rae Sremmurd,artist:wiz track:burn slow,1otonPYqofxM6B8ejJHXjg
Do It Again,Pia Mia Featuring Chris Brown & Tyga,artist:pia track:do it again,72Bz4ciRZPBcVSw0nrZDHi
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,artist:big track:one man can change the world,731Pa6Gt7GAdADATMSEL0N
Cheyenne,Jason Derulo,artist:jason track:cheyenne,3EofjRgUI1WrzqqtLb8NoF
Omen,Disclosure Featuring Sam Smith,artist:disclosure track:omen,78EQ5LZGgviMU9k0zrqv1r
Shameless,The Weeknd,artist:  track:shameless,5RJ6Tj5FeFYQ8gf4LoYLzq
The Night Is Still Young,Nicki Minaj,artist:nicki track:the night is still young,4bBrKDo8rchikwZOtmXbIH
Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",artist:david track:hey mama,5b2bu6yyATC1zMXDGScJ2d
Roots,Imagine Dragons ,artist:imagine track:roots,4GITtbZtRCQXhWLMXrWXHt
Losers,The Weeknd Featuring Labrinth,artist:  track:losers,5Cyp0Cz39fetgzU8E7qpV7
Young & Crazy,Frankie Ballard,artist:frankie track:young & crazy,6ll39ALTlddWWQZLjSFlwM
Jet Black Heart,5 Seconds Of Summer,artist:5 track:jet black heart,6U0D8PIh75fnX6T6TWJLxl
B**** Better Have My Money,Rihanna,artist:rihanna track:b better have my money,
Love Me Like You Do,Ellie Goulding,artist:ellie track:love me like you do,2l8w0zZVn4AZNuzrht7MRT
Nasty Freestyle,T-Wayne,artist:t-wayne track:nasty freestyle,0PT7nlpo11hYYyfnBgtilT
Straight Outta Compton,N.W.A,artist:n.w.a track:straight outta compton,6KIKRz9eSTXdNsGUnomdtW
Boyz-N-The Hood,Eazy-E,artist:eazy-e track:boyz-n-the hood,4SZ3B3y1TbwTK4OIXMOVEy
Be Real,Kid Ink Featuring DeJ Loaf,artist:kid track:be real,2aYzt5nE3tBUMahasMUoOl
Sangria,Blake Shelton,artist:blake track:sangria,0p1HtkrNYxv0iDfEKwXSTp
Kiss You In The Morning,Michael Ray,artist:michael track:kiss you in the morning,6TwhBJgvrPrdNe57lYVV55
One Hell Of An Amen,Brantley Gilbert,artist:brantley track:one hell of an amen,2XEl9DfBj88c8p2bdfx1qu
High By The Beach,Lana Del Rey,artist:lana track:high by the beach,7g3htkaLz4ETFn0cifwM3y
I'm To Blame,Kip Moore,artist:kip track:i'm to blame,15bIuGUsLwF0gxI48HKoEd
Talking Body,Tove Lo,artist:tove track:talking body,4K2uH46kwmTFGjNlkeFuGI
Like A Wrecking Ball,Eric Church,artist:eric track:like a wrecking ball,6hr4weuSidHy2LNMw8UVJ2
Wet Dreamz,J. Cole,artist:j. track:wet dreamz,6Ius4TC0L3cN74HT7ENE6e
Tonight Looks Good On You,Jason Aldean,artist:jason track:tonight looks good on you,1pm6AoOYO81llP3gwkTAbI
Fun,Pitbull Featuring Chris Brown,artist:pitbull track:fun,6Zo3wgDE076K2AuiGZF3CS
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",artist:dj track:how many times,3uqez7AQId9NZ15UF9QW9M
Fly Away,5 Seconds Of Summer,artist:5 track:fly away,4KpbopdresVvdhe0qUTmj6
You Know You Like It,DJ Snake & AlunaGeorge,artist:dj track:you know you like it,57kR5SniQIbsbVoIjjOUDa
If Only,Dove Cameron,artist:dove track:if only,1mRBJdpIgc3jZH8C3cN2WV
Commas,Future,artist:future track:commas,49zD0wr2S3d0lZPib0K4e1
100 Grandkids,Mac Miller,artist:mac track:100 grandkids,4z0PnuB07fxtVZZRWsCfxb
Take Your Time,Sam Hunt,artist:sam track:take your time,6DEaND0SHv3sC11xobZLiy
Slow Motion,Trey Songz,artist:trey track:slow motion,4NYwy0R3NdvORX2B6OZXBT
Charged Up,Drake,artist:drake track:charged up,4pc01CAhGKx15PY23uPjHp
Love You Like That,Canaan Smith,artist:canaan track:love you like that,2QVzUws1l5mzZ4v46tGHrC
This Summer's Gonna Hurt...,Maroon 5,artist:maroon track:this summer's gonna hurt...,
Crushin' It,Brad Paisley,artist:brad track:crushin' it,3yMVUGqVK5iTTkA8kGChH2
The Matrimony,Wale Featuring Usher,artist:wale track:the matrimony,7vlPI45Zzzk0palLdKry4k
Good Thing,Sage The Gemini Featuring Nick Jonas,artist:sage track:good thing,6nwGzLCRMyD8FbUk4tIzH3
Girl Crush,Little Big Town,artist:little track:girl crush,11qh54D0PKkBwelpDxxiEU
Elastic Heart,Sia,artist:sia track:elastic heart,5S9lfZu1YF8xKkgSsqL2Bd
Shake It Off,Taylor Swift,artist:taylor track:shake it off,5xTtaWoae3wi06K5WfVUUH
No Sleeep,Janet Featuring J. Cole,artist:janet track:no sleeep,2j9bG8ErzwDyAr7QljgBBp
Fire N Gold,Bea Miller,artist:bea track:fire n gold,7xAdO0zdl7lGf0ecg4IGhQ
Love Me Like You Mean It,Kelsea Ballerini,artist:kelsea track:love me like you mean it,0knbW9EwgSLfNFMWys1mQm
Bright,Echosmith,artist:echosmith track:bright,3WKg25vrbjJlkhsgl2W4p3
Kings Never Die,Eminem Featuring Gwen Stefani,artist:eminem track:kings never die,4uX7M3U4I1nsZ7SFM4XNCn
Yoga,Janelle Monae & Jidenna,artist:janelle track:yoga,3IJCSQoLF4YzPAKaxq2JLb
Back It Up,Prince Royce Featuring Jennifer Lopez & Pitbull,artist:prince track:back it up,3fmv1CYKMru9JY6c33frlU
Like I Can,Sam Smith,artist:sam track:like i can,4iOoHmJJiqyTxsXSa5uELv
Baby Be My Love Song,Easton Corbin,artist:easton track:baby be my love song,6WCqjXvMxAN2yP4dzeoyhF
Sippin' On Fire,Florida Georgia Line,artist:florida track:sippin' on fire,0H9Q7Vzu8nYRDBZYKbtU8d
Blow A Bag,Future,artist:future track:blow a bag,6ycYqFnXnjMOwMvEMbEpUk
Tear In My Heart,twenty one pilots,artist:twenty track:tear in my heart,3bnVBN67NBEzedqQuWrpP4
Dance Like We're Making Love,Ciara,artist:ciara track:dance like we're making love,3biFdxByHgUhTbp2dG89zK
Somebody,Natalie La Rose Featuring Jeremih,artist:natalie track:somebody,7ioiB40H9xKs04QtIso2I3
Style,Taylor Swift,artist:taylor track:style,1fo2ctLqj3zBhRQKOXprol
Don't It,Billy Currington,artist:billy track:don't it,0iA1unTbTbDOWUSlbwJ1pS
Little Toy Guns,Carrie Underwood,artist:carrie track:little toy guns,4lnnde7PnrXR3pUzQKBe6X
I Really Like You,Carly Rae Jepsen,artist:carly track:i really like you,0PGLRTN0X6DrXh645WJCIY
Lord Knows,Meek Mill,artist:meek track:lord knows,57hCSu4zMTdnSum7NBL1Ye
Jump Out The Face,Meek Mill Featuring Future,artist:meek track:jump out the face,17AS0y6FnHdYImAPUydAJg
Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B,artist:tech track:hood go crazy,0kIHfcHGFGm5xb0dSlKEdp
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,artist:flo track:g.d.f.r.,26rdOwwjC2UnweK3xeS58u
Love Is Your Name,Steven Tyler,artist:steven track:love is your name,1GssKKu8x17zi6eTSHzPj8
Bad For You,Meek Mill Featuring Nicki Minaj,artist:meek track:bad for you,0HVba4HUwHnGlkHNitXMEL
